,Firm name,Gross claims incurred (£m) - 2016YE,Gross claims incurred (£m) - 2017YE,Gross claims incurred (£m) - 2018YE,Gross claims incurred (£m) - 2019YE,Gross claims incurred (£m) - 2020YE,"Gross BEL (inc. TPs as whole, pre-TMTP) (£m) - 2016YE","Gross BEL (inc. TPs as whole, pre-TMTP) (£m) - 2017YE","Gross BEL (inc. TPs as whole, pre-TMTP) (£m) - 2018YE","Gross BEL (inc. TPs as whole, pre-TMTP) (£m) - 2019YE","Gross BEL (inc. TPs as whole, pre-TMTP) (£m) - 2020YE","Net BEL (inc. TPs as a whole, pre-TMTP) (£m) - 2016YE","Net BEL (inc. TPs as a whole, pre-TMTP) (£m) - 2017YE","Net BEL (inc. TPs as a whole, pre-TMTP) (£m) - 2018YE","Net BEL (inc. TPs as a whole, pre-TMTP) (£m) - 2019YE","Net BEL (inc. TPs as a whole, pre-TMTP) (£m) - 2020YE",Pure net claims ratio - 2016YE,Pure net claims ratio - 2017YE,Pure net claims ratio - 2018YE,Pure net claims ratio - 2019YE,Pure net claims ratio - 2020YE,Net expense ratio - 2016YE,Net expense ratio - 2017YE,Net expense ratio - 2018YE,Net expense ratio - 2019YE,Net expense ratio - 2020YE,Net combined ratio - 2016YE,Net combined ratio - 2017YE,Net combined ratio - 2018YE,Net combined ratio - 2019YE,Net combined ratio - 2020YE,Pure gross claims ratio - 2016YE,Pure gross claims ratio - 2017YE,Pure gross claims ratio - 2018YE,Pure gross claims ratio - 2019YE,Pure gross claims ratio - 2020YE,Gross expense ratio - 2016YE,Gross expense ratio - 2017YE,Gross expense ratio - 2018YE,Gross expense ratio - 2019YE,Gross expense ratio - 2020YE,Gross combined ratio - 2016YE,Gross combined ratio - 2017YE,Gross combined ratio - 2018YE,Gross combined ratio - 2019YE,Gross combined ratio - 2020YE
113,Firm 113,2.3379470536885214,0.0,0.0,0.0,0.0,-56.17979919044574,-56.661317508925876,0.0,0.0,0.0,-57.365187304243456,-182.38185144701356,0.0,0.0,0.0,0.0622743893383017,0.0,0.0,0.0,0.0,0.5153334795811403,0.4095538379691047,0.0,0.0,0.0,0.7456078957291018,0.4713641538575209,0.0,0.0,0.0,0.09543906980700974,0.0,0.0,0.0,0.0,0.7202241701885239,0.4496695191546109,0.0,0.0,0.0,1.0236434154448646,0.21104402091716087,0.0,0.0,0.0
114,Firm 114,24.286193142377744,3.0388000182122856,28.678435292707608,19.184680580318048,0.2432844068347166,2.552575513618611,19.205910106362996,17.143651759490304,10.455153158026283,4.661790932845597,3.9652407702969508,13.383504285369007,10.920721076209276,3.5851797681014763,7.454796158232564,0.22428828573171597,1.0338498782461352,0.34370448440749285,1.124843227031181,0.4532071580374303,0.7866839488527831,0.10128461320043682,0.7882899200556989,0.8838939160557262,0.8306757423773589,1.014766899934066,0.08259831966829682,0.7357770224086245,0.1966928770669944,0.49681515911812885,0.6776101369182033,1.021475119425945,1.1177219213813405,0.4782119224784659,0.6580469903491544,0.7185942192235598,0.04734319297944359,0.6886467785319209,0.6889412575839959,0.4874105428893577,1.0278205835385636,0.7043669923536846,1.1025158523772594,1.5524628858590372,1.736381733709823
115,Firm 115,22.96885312199396,27.54869459056699,179.71237333699088,156.04396903077327,49.61727716916566,68.08997262180321,224.60623270853046,93.45440752745552,104.31200615167398,405.4513173768225,93.5261451991429,222.6364441915677,43.893746402484965,212.52404789503697,19.47307032094748,0.09601211349304531,0.924743724563567,0.006328825275091506,0.19567964298341586,0.4583774350829415,0.7446566150807797,0.7201821301059433,0.7004345719316806,1.2397647476022873,0.5116034527795075,1.2787579819090944,0.8484536597646021,1.4119927105345846,0.9831679776705504,0.04094244580484528,0.6708893329824468,0.04830240549704896,0.6318926972009226,0.9910203952573903,0.1987260668447461,0.31182381056673547,0.005217326533945399,0.2767041052285075,0.4521875312714502,0.05529251235850127,0.6729388324843917,1.6709473498156113,1.6695666370094226,1.7873899510716225,1.803980117170073
116,Firm 116,134.6728917143169,417.26309266735535,384.24453960023965,134.66078557994769,602.4970064981098,130.74577001218245,299.27759634939224,523.4251405634886,790.415465139762,1418.9097542277088,162.00464506303163,159.95077478445856,370.0520558481265,690.1634321834879,327.2945621947695,1.0175289346149807,0.48496794630957163,1.4626704801087593,1.0592371243991738,0.45795663259265373,0.6926774064316013,0.12513996924611823,0.22131903775414632,0.7869220209385582,0.009220335490818686,1.4323578189708877,2.3513780255281285,0.16504615700124864,0.06809666249812552,1.6572857331839292,0.3598521046858015,0.29794550411294973,0.8686026687787091,0.3151895357870334,0.49333939625022893,0.34738825621133074,0.7568591231055254,0.4967162776037301,0.03621207781236744,0.592643902008399,1.7053737530338422,1.746454844056432,0.4970964638472702,1.8557468739447647,1.7783059436253135
118,Firm 118,164.3051997263713,593.5597715597984,17.42804483566301,582.628495544578,469.6637815227041,323.836949324554,685.3833702303799,1019.3719932281602,545.6144147457202,357.3578481013628,269.8079913959195,341.4541885039133,493.6876681376235,797.3754453075481,576.5393368268008,0.15610835983759783,0.2631233018984947,0.2791321348990542,0.07930862367690797,0.22577196145699926,0.5946657393804656,0.26289633972357634,0.9242188788912472,1.0688462324736572,0.672875139792216,0.9262971120532307,0.08898388639363598,1.488796586696921,2.19569704893694,0.07027350896805086,0.9448471454331294,1.1800186266347419,0.8265530567610935,1.2336547850872321,0.7492781505040161,0.09034095064339519,0.6877265417211135,0.270261763130268,0.06447803091861139,0.174724051495059,1.0511958277767621,1.382388961136465,0.5259856789951554,0.6451151184300657,1.2559534705350466
120,Firm 120,0.20787719164114798,0.034184267622053836,-0.16971604610989732,0.0,0.0,0.045841853703899246,0.0,0.0,0.0,0.0,0.04949243391796658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Firm 121,145.7644921796695,195.96858687865074,122.2695615490409,0.0,0.0,573.8840438951752,782.5511173103532,618.0643091505472,0.0,0.0,66.04565479816611,517.9212368321117,472.89633167406305,0.0,0.0,0.6263025237538423,0.07277921070102197,1.1798942490022573,0.0,0.0,0.7231735523798405,0.17075181592282399,0.24172265951108762,0.0,0.0,1.6601269337975675,0.02748669301512474,1.4876301470922504,0.0,0.0,0.6113709291294557,1.1714501498120797,1.1726634600640478,0.0,0.0,0.3382637383532248,0.21946160224512942,0.6918566546023092,0.0,0.0,0.5350182847981788,0.6326800539283777,0.1264719102759309,0.0,0.0
122,Firm 122,5.425961132297544,-1.8781291568961944,-1.1621040906901914,-0.6190663605807256,-0.03967627958379138,0.423856050322465,3.1703673380670554,1.1808530444539902,3.2599311014009262,2.2560124355277438,11.171237129246933,4.974732264329427,0.7830902934906924,2.3523092621392196,0.607596594514975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Firm 127,0.0,14.182273953134757,133.4023750738518,20.829588250192135,304.50319291150424,0.0,7535.142994407639,4495.721985556171,3049.501905220502,2148.3258823520464,0.0,80.89390916829505,88.60198467742433,12.611215487206849,97.41994488874128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Firm 128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.48338526374953,0.0,0.0,0.0,0.0,133.52019940069084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,Firm 129,6.687630052256404,57.582707748913805,36.10299677652489,54.511410813213054,-1.1441157768970325,-97.48213230080567,-54.02509940561018,3.718845223006405,141.96150299746014,29.893225754996543,-98.86380307044632,-39.66084533213308,6.522747857973602,100.03353657026743,13.35726299486952,0.09847906410995647,0.03595987796742886,2.0012839295562825,1.7928478244928903,-0.0692272692634039,0.28777015730032024,0.1373332000695627,0.10808735884737143,0.13137467614243276,0.3032441346865195,0.5835299641657787,1.2026805879443918,1.908729921566527,3.9807885992396517,0.033948534683204405,0.1878003592946697,0.8417003623464079,0.701286086399995,3.286860168538462,-0.047376581126196485,0.33760439904920103,0.5621377693801203,0.24117468466083003,0.11681214041785103,0.3611333824774031,0.9133195475003059,1.394555379418517,0.6870295538571325,3.64635254579844,0.07407017215980516
130,Firm 130,215.5098015364778,19.04167200169635,99.63319036722861,282.52337803206217,0.0,30.109492734183746,12.15830085695798,37.624817356622145,36.938482934332775,0.0,6.463256256498598,24.24050557320894,29.404735390101603,30.94763151590241,0.0,0.3484709287752012,0.6119819378982235,0.27395986563978436,0.9698338967514586,0.0,0.555747254109384,0.056980864728865266,0.5220118766375333,0.3794845200379696,0.0,1.6296388104137765,1.5963256432478055,1.3298804068208268,0.7907476130163281,0.0,0.706574391632986,0.22153192503431676,0.23386897120162478,0.7750886454553118,0.0,0.00844689599479954,0.03905375646943273,0.24447943311090395,0.584991931966348,0.0,1.1431595651500113,0.7770594076862031,1.268528363028833,1.3059663433546718,0.0
131,Firm 131,321.14206887613227,393.36383211870765,391.70217022224847,186.94262514794872,268.0279412273292,427.6863466790309,157.1495983970974,644.1221233807615,1003.0480876908184,891.4569971136144,468.2803529502045,412.6029972959059,708.6502794036184,358.8442545616022,849.5801002393501,1.051671257834312,0.46199155754461757,0.3115959432303517,0.7166221012762279,0.9346458437437762,0.6523435823063876,0.16975900508897515,0.546713237692409,0.5877612487542729,0.09377593248134193,0.06694859544856097,0.370805190951964,0.04633722937715467,0.7049557752252441,1.0035909827282499,0.8382152428461483,1.0877768979486577,0.5586323111882074,0.15355214017233182,0.8880503613221081,0.3776613406576646,0.34335386923341615,0.3406469904684847,0.6620651661425307,0.5015229573521979,0.015447133253884629,1.0664730532286544,0.49800037575125894,0.7980309503618858,0.0823496383781882
132,Firm 132,76.09002168595097,93.7412992651583,50.34992277679963,24.2281438541363,184.64665509790484,18.693660436710037,183.12689728339265,491.38705290315806,209.13737691679668,224.62254777814564,124.54887548293296,295.258306100692,451.01008018642193,2.565413977442845,229.05428989545098,0.3093640951062969,0.2239311206752161,0.7236892336434361,0.6827193835416697,0.26120660664026285,0.614122425637412,0.24206506168192923,0.32825346123897514,0.3599105995597803,0.049679553750549,1.388058722588642,0.9359535654878454,1.1418802250691809,0.8549731490122332,1.344970831893806,0.6208284866451498,1.0026367958168227,0.8708755922278958,0.6115533107003961,0.6654796456797405,0.5403060306508106,0.03938907553406068,0.5834241779079443,0.10662847665446015,0.4816094076977401,0.8206375021442971,0.1420815811002851,0.43512832066051965,0.16448822708925667,0.6463356362313842
133,Firm 133,6.005675391103576,0.0,0.0,0.0,0.0,20.113467666655975,0.0,0.0,0.0,0.0,6.948924826932178,0.0,0.0,0.0,0.0,0.1525014654444565,0.0,0.0,0.0,0.0,0.9510144242121348,0.0,0.0,0.0,0.0,0.4962554732489176,0.0,0.0,0.0,0.0,0.14241514315829537,0.0,0.0,0.0,0.0,0.6045464025160596,0.0,0.0,0.0,0.0,0.9642402417150291,0.0,0.0,0.0,0.0
135,Firm 135,58.38156542257272,40.75918449588626,23.806461713589883,41.36496124810343,153.37170332953147,201.30634651270978,740.3969123996322,254.0148317815967,232.08176256137102,852.7682643687546,424.06215115976204,168.33624435582067,628.76587851016,706.0183447634478,477.5593952901547,0.5668717741723978,0.6975318216982019,0.9134311101018096,0.9070117726025642,0.358386401928635,0.0887640974216926,0.6384903597912416,0.7247470083413726,0.4111370810706761,0.6835603444913712,1.254649590178085,0.8403491297079376,1.7052369652191222,0.6264177768548925,0.6880840307433167,0.49429593958942925,0.11315561802408526,0.08554718999251475,0.7537765847978076,1.0922200035706275,0.6178221951416842,0.1661941798400345,0.6680960278465121,0.5484631150745127,0.35299048140069755,1.2731497497556645,0.6472111196060463,0.13976474440420672,0.8755338215183349,1.1167424242883461
137,Firm 137,17.402590115440884,34.339306908662685,281.3162889119846,108.42656631285931,270.0890048391966,33.76031523665343,11.248550634658429,331.7039325393979,102.49246594570732,179.6919208800806,7.779842477182461,52.70936901791704,137.77838983256893,31.20194452393577,117.45907167443467,0.39976685094080516,0.7879613448501628,0.06457562354422272,0.5180141205957339,1.3735522119427923,0.422672557578607,0.053348928774593164,0.34612202001026804,0.3637208532538915,0.9084878522165406,0.5179630180375416,0.9284268575784438,1.3911287689953924,0.6154618158284102,0.22179657968234048,0.19096519076738508,0.7088261619072725,3.1835503227668114,0.45121255073412164,1.580535103409499,0.6228540838529515,0.2668626510449997,0.5507519502390745,0.605787539935044,0.22349215071458628,0.5794131212290917,1.60015454008047,0.7665368107381628,0.17561760673329715,0.3878256610264072
139,Firm 139,0.09380896606439221,0.1779141795862474,-0.4013290227716135,-0.2924238703641149,0.00401550894047034,0.3519864178407033,2.0871845112625214,1.6330232641800366,1.423617314088069,0.7258954023516146,0.1630886318265928,1.2978888974356693,0.4651301387621362,0.6955355801210903,0.17610331177180527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Firm 141,9.822957135287407,3.496821354609876,3.957942431512156,7.366719400349231,0.08472647889068506,1.5466880214505851,0.2957814433238193,0.6380572593433741,1.552005651795428,1.3713357219036415,0.4094367485309106,1.708454470949449,1.383549046394715,0.737349032350306,2.233338010790986,0.024960075068953893,0.34181990169340165,0.054584603125331685,0.3001421459536686,0.20037576388723605,0.7472501816880199,0.7723615646314005,0.6492617639056211,0.6786768783698451,0.06172843291882951,1.353187202254852,1.1019381690789678,0.13629837222780022,0.3555056571161418,0.1400920101803182,0.12441107707216367,0.013249133022667888,0.157623648621012,0.334988473243426,0.03871280089891686,0.29717852854939575,0.727548958603139,0.3996577462278378,0.9204537365383925,0.08446295448327087,1.0600992146820525,0.9244857318049351,0.3169560821778144,0.38295738528515744,0.03790505307233453
142,Firm 142,39.531699639395946,188.24686624373945,117.54013461204632,83.54496357656112,254.92305797033455,63.786264587132735,11.341576392697702,223.518121320176,156.42790680799675,121.61195580270468,61.93253580952958,41.20211040645042,176.02617363917352,8.795824947111086,38.745836233720844,0.2512959859556201,0.07725969627087516,1.1632164096064306,0.9178470772239911,0.9923328809793626,0.4687293504536301,0.5249298106197018,0.6784646153870512,0.5753784650897655,0.21898282970337601,0.23234360104308824,1.5791481655089228,1.826780075324724,1.0150968941560654,1.3189828987611547,0.039446051436382426,0.5664282079903513,0.6762056889101632,1.1252998868921569,0.10161846206388228,0.3687195134136688,0.1685549674236337,0.4838344246676363,0.11489164233870176,0.27017889290079045,1.2923342878987505,0.4983137797243162,0.761390056091035,0.22668176602088852,1.7886902846399513
144,Firm 144,26.276818283112352,13.42015646303561,3.8517039220319673,16.320758105948002,139.65658591109494,4.91502926562911,93.98308775885009,114.85356296870367,105.08925916228979,236.0237833815045,26.6316241937765,62.957097023080344,157.93962106970795,59.697951097302074,37.276271495963634,1.003438409466705,0.1832524677568956,0.2822526925900931,1.5506508679723587,0.15110971899652897,0.20331422188195766,0.2529275476583632,0.6453779110598288,0.36643059940373235,0.2666701646364634,0.2047747650569403,1.4369038624775936,0.4576392121742144,0.036961463776803885,2.4907302650654333,0.9802701376597812,1.7473923187387008,0.8082605151895332,0.33380040925094473,0.6323569388621216,0.5755524918546298,0.1655645812793015,0.049424299442454536,0.4781976407634252,0.20027424266443072,1.4681168063831733,2.7266878308741553,0.44325897956996635,2.1100438944923243,2.6877155122281717
145,Firm 145,0.0,1.5564828074902917,1.1772677074934625,0.04033264190288747,0.016657416172283925,65.93403547975603,18.138956311798836,26.61738054591031,70.26614821218912,4.566094299083404,4.475342896145329,64.23454093302833,70.31686135789155,38.00603830294752,6.303854048613616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Firm 146,48.79034984991894,-0.5488049950995996,-14.756725286785906,-3.880412110625531,0.4007592734036444,442.0942614774515,145.01744025293127,195.27521834875006,121.74493582540569,148.52399985794068,379.5226884275736,89.72433598296045,75.37879335529306,48.564746998000025,24.773405111783337,0.8639144399864744,0.059657655464779316,1.9756169080903534,94.86703244255808,0.288247856625435,0.07607281362749592,-3.079817150988426,-0.37261773935956655,-140.34607770927738,3.031713355707046,1.7000744443970461,-1.912660273173333,0.873256546642359,-25.50495814795032,6.825803503186539,1.1808990830900514,-0.11808952287426952,1.175566345829614,-6.454675308696327,2.373602898993024,0.24755171196851097,-0.9136652275626492,-0.47610915867486997,4.734667240455745,0.6825594770189638,1.5710937768860165,-0.954977968142328,0.0401592112801824,3.6122058974751012,7.090944665623658
148,Firm 148,0.0,0.0,0.0,0.1951908333901153,0.0,0.0,0.0,0.0,0.16276918110613128,0.0,0.0,0.0,0.0,0.9444962039807895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Firm 150,0.0,0.0,0.0,0.0,0.0,1.632320824498666,0.0,0.0,0.0,0.0,0.20641706005681543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Firm 151,-74.42289283793355,-0.5415269369433949,-28.86757558557184,-10.554909504159868,-14.256461149455468,863.867836362701,519.1368754290146,279.6625253410944,466.1363055235132,356.8933131669653,962.5666916362164,214.04870397686614,122.29265350335443,591.9543989062705,278.57957672113116,-1.3025674391460775,-0.5206236238198705,-0.7293822135051623,-0.9063502996692806,-0.2730365353136733,0.9163023487095288,0.169753224333365,0.3983679178856025,0.19341588348996094,0.23961417606597007,-0.5508728155298906,-0.0901462814832589,-2.87515281905022,-0.2821035952938769,0.05256918728388043,-1.4129661330433498,-1.519390231823761,-5.768077375023157,-0.04316382521915076,-0.13558753295889575,0.9726952995971958,0.8480630231086622,0.6162293013162686,0.5459592655512139,0.47571688307563537,-0.4962717929553221,-0.2767548177420263,-6.226914613386334,-0.8053540458528182,0.019296692733996822
154,Firm 154,0.0,3.69349651156302,20.981142532854047,20.134938091395483,10.41535995536515,0.0,6.623865029434143,2.563112973216288,19.541951831639757,8.169401720284068,0.0,15.062715874473575,17.178981353867847,12.160955859177333,8.460213555701147,0.0,0.5526932724908729,0.8253782528550526,0.5659572163611017,0.7483728732653844,0.0,0.6092024427023116,0.3788893084053373,0.4999019558903803,0.6891524680111689,0.0,1.4391645482409845,1.4765791856697723,1.2233399233240938,0.03079710261189145,0.0,0.7677295704990925,0.4522213129340666,0.6317095240266731,0.1883107698427234,0.0,0.42963188637414257,0.3555493503439384,0.4288554706413925,0.6454317244263718,0.0,1.581912069316369,0.3207477201520558,0.48062159413755173,0.9030446838484097
155,Firm 155,0.2729913469486689,0.2713403556069357,0.23071481543396732,-2.6786334118174207,0.7099531346168196,3.4434446288795875,1.8741045975553818,1.66363036186292,0.05031742180217952,0.36885260548023724,0.13692571726939157,0.8169524548843536,0.18578722797398853,0.007285199186095265,0.3192934530314485,0.8259448472674066,0.0,0.0,0.0,0.0,0.11139658524171644,0.0,0.0,0.0,0.0,10.224688160226922,0.0,0.0,0.0,0.0,-9.18465358663754,0.0,0.0,0.0,0.0,0.056755560415664236,0.0,0.0,0.0,0.0,-10.351121199434603,0.0,0.0,0.0,0.0
156,Firm 156,0.1930886187230262,9.33761461397592,30.86046754581181,4.48297109322962,26.46547136864973,0.046620642987370176,0.14743320459433476,12.265085669525746,5.422846307119017,8.382746946351986,0.7442226924432883,1.1262352262691848,10.806561787039225,8.494711130542003,22.99954305153433,0.2845466878592332,0.22528587078394782,1.5664312451263298,0.10727113827034608,1.1065690091005467,0.13711063619165584,0.053827413865523484,0.024216235017667287,0.08298909785411536,0.09331822943445915,0.4885260569745209,1.8023878956522688,0.790656127946714,0.31655959160244374,1.2105214847063799,0.14520539524308995,0.14458437920091619,1.4724647038259617,0.24302446153469032,0.08363320754470199,0.011742839556395577,0.08636923899714266,0.11271474816953693,0.26101475952003367,0.08188224446531517,0.14384415703648185,1.6065623998155074,0.684356955147878,0.2804492807257923,0.9060461698548306
157,Firm 157,0.0,3.701783745715396,8.643977075820004,0.6327188133822572,3.673676354606247,0.0,7.761764822174178,0.0,0.0,5.030700455372106,0.0,0.0485661571694742,0.0,0.0,0.1621320963629575,0.0,0.6406679597925736,0.7767519626346377,0.21338207723125346,0.5491637147549674,0.0,0.3439863988604055,0.5955689014569574,0.21283419373458787,0.13131616813643004,0.0,1.2104417957246132,1.0412169057290657,0.6622018036859156,1.0866393499918343,0.0,0.30114838703839114,0.37843521078475667,0.08866666704149763,0.31181289767419457,0.0,0.2230189072108928,0.6525164719731332,0.6517399280384961,0.6031850980674656,0.0,0.09830888275598852,1.8950778457565307,1.1177426466195266,0.18702193482133195
158,Firm 158,1076.9413419151172,878.9224258001445,807.944043781275,50.73721946101853,2214.25198791778,2458.6743798843895,3839.646179342421,2526.687676333251,1583.3135994015804,5172.331636559903,1134.182205644942,2396.996154931214,1167.4130361788318,1472.7664636883997,219.80603899123005,0.9113086164765088,1.1603947180064602,0.6088161443296163,0.968763892263049,0.5105450825196658,0.30036621657972595,0.2664823578207509,0.22268976005817578,0.6073312989473488,0.39009762717959107,0.6673557998546816,2.0377506861195407,1.4901346482241955,0.8096668588959092,0.12931755842789286,0.19941961798239127,0.027908218123390144,1.382029182816055,0.5571200193992885,0.3375134356177614,0.08757386292262756,0.21709594123522122,0.6267733097799796,0.571348190272104,0.3824880538470907,1.1551623529199324,0.11187459843016845,1.2417111967345142,1.2518481903522882,1.4704576850711117
160,Firm 160,258.4746493952196,437.0143791436424,67.80706605083826,471.0192812753606,145.5848522903032,603.6633140231955,193.51039166591144,861.6113463953358,88.52116853893668,125.04486296300036,91.95144779851341,387.1482169321472,623.9719105600221,203.38166989045317,1275.6865014195976,0.5295540610977415,0.8804082596364562,0.9520182994395097,0.2936934050686971,1.680748673231099,0.7459120521110734,0.7336291272694202,0.08029170926490423,0.7703783529014344,0.21722550887696557,1.786693075703757,0.41278305055221437,1.122343110244998,0.7998120265080506,1.8511682380398058,0.2463650659339652,0.575903916871892,0.14208252343239924,0.6424026018621114,1.1615564955054667,0.008982165962789104,0.48965385088817703,0.25963492994648796,0.44179608647316826,0.7271008535880017,1.5986197194467109,1.806826182357651,0.11097906756377167,1.0557061475747267,1.9628733966116354
161,Firm 161,-15.9846987761048,-5.099158554821295,-20.686711108979228,-12.261332268253394,-13.168996151412683,55.66236444541489,337.73076902807696,256.91592154227794,67.71033102661752,60.10326372781738,22.42938423691002,196.97779732159546,221.15882224206732,75.68730910305943,127.71529665585258,169.2357883011271,-36.984141203727575,-14.697631601455454,-51.543073885753344,1.8517396020713022,-4.265872169305535,7.746613079780967,20.883016553052386,21.17124557467816,-0.011667634956647943,169.20502578144388,-7.8164797023769435,0.6179542987904699,-11.708458451793476,1.801566206618577,508.9019480502278,-70.53457897180238,-18.84485535008089,-46.12385382620828,-29.13620752230902,-167.76076480955678,2.0583952211199446,16.693621503653485,52.179649190383095,11.862009514137023,250.3167946134378,-16.26390757312437,-0.2866005074975185,-3.9562930406186236,-9.570508756479226
162,Firm 162,0.6817773238694413,-2.050202159001665,3.9074124742065925,-3.097342369716848,0.850882294760989,3.9404331142672557,23.25798520052614,35.20180156336169,2.3968692834030754,22.302328982841146,-0.1670418683728295,-0.18148428781236606,-0.48914204720618437,-0.26195018553293,-0.1178630499583887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Firm 163,621.0395484563652,1096.4065180008588,277.3123170367008,104.89052107848646,21.28665094540974,619.6660515441891,1606.4781374319007,616.5440348712972,197.4033477867769,551.42368450829,1607.6254332871122,1672.5607855074466,331.9538983596059,282.04158819572,640.2788762416742,0.9837508798995351,0.9978057015903602,0.7270637415367481,0.49235208104880174,0.9381523192444494,0.23778437670902372,0.79183468551217,0.898892351352911,0.6006792194805962,0.08992928429142431,0.6710189824370832,0.8867272589963052,0.8968678193775357,0.5476747852609575,0.4021792389075078,1.0035176042072382,1.1541345374628036,0.03617371650690539,1.2154470375600919,0.6413617384305623,0.13612968054097657,0.41092722169833734,0.6232099341814431,0.4765650768839057,0.28863766803759344,0.3944355452353079,0.6344122505786953,0.7641946747559325,0.1397978210055266,1.074663192840443
164,Firm 164,23.040732924398544,20.201518906405397,2.746744321864239,0.0,0.0,-37.98026206184333,-8.201911582233798,0.07308723686818605,0.0,0.0,-17.9167670645745,-3.0609861180271722,0.4597403583986748,0.0,0.0,0.011217430227594541,0.9648877592835974,0.24144161723674615,0.0,0.0,0.029701223001505874,0.4069000200028304,0.816639131384447,0.0,0.0,0.8140588594731237,1.9059309091855212,1.133429047962343,0.0,0.0,1.0508247250128264,0.8301582434682788,0.8622050889651081,0.0,0.0,0.2917188010143062,0.4624896323109993,1.2033419049063223,0.0,0.0,0.7317469790574814,1.4867920799101548,0.1822620517120305,0.0,0.0
165,Firm 165,393.013169800131,215.75036307376502,147.9163938025116,250.8656153031409,633.9125869214505,808.8514915220601,962.5097044476207,68.11489175786447,1211.9204728641187,601.08728419234,339.00176531860296,143.93276824629984,331.5049003159006,20.968793976040295,87.25282761455135,0.2970643252542558,0.5611258086524906,0.13208627253494334,0.44644347073758683,1.334639566877043,0.7623169780873094,0.41143161568917574,0.9611917623269062,0.3707906365325827,0.7122615571094599,0.7347413789067052,0.6891309416864893,0.1461949904208968,0.8992749377385988,0.10252898583105409,0.371482048820204,0.7700202656744326,1.1669589805915062,1.3581121640859908,1.2957734657388995,0.289820212420249,0.5863998224044384,0.46555002259319717,0.06066737644031088,0.2057520000103552,1.395433127610257,0.06531472959095215,1.0553454087300282,0.2471589888432576,1.2242764775603068
166,Firm 166,1.234526612679178,0.012246514750702774,0.6128896753001882,5.923739132799048,0.45503441157561114,3.4479582367702046,42.14029309078732,13.50860493628412,58.43131976321931,20.835557002680734,32.73301385984265,2.3709651919897277,35.462505183925416,29.223768871896453,11.144930170364006,8.720425260658784,3.7093539871323147,-1.3417554976206696,-53.11341120455872,248.85769748715603,16.563656689075,-7.424211262702207,4.7589622032960435,-342.81544194118203,791.287874224126,144.45207303455706,-2.2628742203491243,1.3485855525674453,-112.90157036823334,1222.8794829985777,3.3442306748880317,-0.03473969357504514,30.31470335068726,-152.18898796500275,56.458311905095925,316.02467941565,-0.14010997064722838,53.77073097067541,-197.37967283098058,317.97751386088004,5.0187381842668515,-2.8768802896709755,30.14474135433861,-661.2249520299271,747.847327216452
